cons_12m,cons_gas_12m,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,margin_gross_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,channel_sales,has_gas,month_activ,day_activ,month_modif_prod,day_modif_prod,day_renewal,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_energy,peak_diff_dec_january_power,midpeak_diff_dec_january_energy,churn
5541,0,830.92,1167,0.0,18.4,0.0,25.56,1,76.78,5,13.856,4.413601787878766e-06,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,7,0,5,6,4,23,14,-0.0020439999999999903,0.0,0.0,0.0,0.0,0
1539202,0,3622.55,7648,0.0,37.56,0.0868029999999999,16.59,1,302.12,6,13.164,3.3850114772729418e-06,7.236260606060636e-07,0.0083802421258029,0.0,2.127721500000108e-06,4.548506666666596e-07,0.0,5,0,7,26,7,26,27,-0.003573000000000104,0.17777879999999868,0.0016520000000000007,0.0,0.0,0
0,0,0.0,0,0.0,375.13,0.086393,0.36,1,0.0,8,200.0,8.904324810606029e-06,2.572824810606077e-06,0.0,0.0,5.597004166666654e-06,1.6172041666666706e-06,0.0,0,0,7,1,7,1,1,-0.005794999999999995,0.0,-0.0031150000000000067,0.0,0.0,0
47181,5357,4871.62,7064,0.0,131.4,0.100823,30.0,2,572.51,3,20.0,2.224508887878796e-05,4.5574425151515096e-06,0.0070374281488908,0.0025335452243934,1.2703260000000044e-05,1.9295291999999974e-06,1.16933466666662e-07,7,1,9,21,8,26,25,-0.010366,0.16291560000000516,-0.004683999999999994,0.09774935999999812,-0.00031899999999999984,0
20319,0,2985.45,1554,0.0,15.45,0.0,17.45,1,240.43,4,13.856,3.784582878787865e-06,0.0,0.0083802259640179,0.0,2.378880666666664e-06,0.0,0.0,4,0,7,9,10,30,12,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
16437,0,575.61,544,0.0,18.27,0.0,30.0,1,61.64,3,13.15,6.073534151515051e-06,0.0,3.8181818111259284e-13,0.0,3.318240666666697e-06,0.0,0.0,4,0,3,1,3,1,9,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
12277,0,1785.2,0,0.0,57.7,0.0,21.92,1,150.64,6,15.0,4.85938987878792e-06,0.0,0.0086196665327123,0.0,3.318240666666617e-06,0.0,0.0,4,0,11,6,11,6,8,-0.004249000000000003,0.17777879999999868,0.0,0.0,0.0,0
30407,0,426.78,471,0.0,18.57,0.0,12.14,1,40.75,5,12.5,4.391109356060598e-06,0.0,0.0064647692938031,0.0,2.842930166666625e-06,0.0,0.0,4,0,9,16,9,16,17,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,1
6046,0,915.62,0,0.0,18.96,0.0,33.12,1,92.23,6,13.2,5.818522727272682e-06,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,5,0,2,1,12,16,9,-0.005152999999999991,0.0,0.0,0.0,0.0,0
28509,0,2709.68,0,0.0,19.54,0.0,9.86000000000001,1,209.52,6,11.4,4.403623606060611e-06,0.0,0.0064647789908397,0.0,2.8481958666666235e-06,0.0,0.0,0,0,9,10,9,10,11,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
5595,0,851.06,0,0.0,13.45,0.0,31.64,1,118.13,4,13.856,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,2,0,3,27,3,27,29,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
22458,7076,2652.02,778,0.0,129.73,0.100597,34.56,3,133.7,3,17.320999999999998,2.810690238636348e-05,1.0941880628787932e-05,3.5345454611412245e-12,1.9008000004388437e-12,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,1,1,5,5,24,6,-0.010175000000000003,3.600000006542814e-06,-0.006195000000000006,-2.640000001719045e-06,-0.00027900000000000147,0
3497,0,390.48,451,0.0,16.6,0.0885389999999999,12.36,1,44.37,6,10.392,2.517809333333312e-06,2.096741356060628e-06,0.0076619301167455,0.0,2.1443474666666462e-06,2.772880166666652e-06,0.0,0,0,8,3,8,3,4,-0.0024109999999999965,0.17777879999999868,0.002815000000000012,0.0,0.0,0
19383,2653,1763.59,0,0.0,131.83,0.1000149999999999,29.64,4,234.54,3,19.8,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,1,2,11,2,11,11,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
11035,0,1123.12,1322,0.0,131.04,0.100123,9.75,1,129.2,5,31.05,1.904640218181832e-05,5.393059151515172e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1010730666666644e-05,2.8731839999999897e-06,4.860000000001303e-10,5,0,8,20,5,24,16,-0.008715000000000014,3.600000006542814e-06,-0.004738999999999993,-2.640000001719045e-06,-0.0006410000000000027,0
3506,0,528.38,0,0.0,16.04,0.0,43.44,1,66.82,3,17.320999999999998,5.0100443863637085e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,4,0,2,19,2,24,22,-0.003374999999999989,-1.1999999998124622e-06,0.0,0.0,0.0,1
896857,0,1589.43,2937,0.0,16.58,0.084198,17.22,1,144.02,4,10.39,6.892939999999891e-06,2.404378787878752e-07,0.0083802388933848,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,4,0,5,1,5,1,2,-0.005259999999999987,0.17777879999999868,0.0005779999999999952,0.0,0.0,0
5814,0,523.42,321,0.0,0.0,0.0,27.69,1,60.19,4,15.0,7.393311174242375e-06,0.0,0.0083801936403809,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,1,11,8,19,-0.005532999999999982,0.17777879999999868,0.0,0.0,0.0,0
117182,0,7235.32,6340,0.0,140.94,0.09781,13.02,1,742.37,11,34.64,2.482742626515141e-05,5.545990696969734e-06,0.0054288350608909,0.0019544659310116,1.653807776666669e-05,3.5569282666666743e-06,5.106509999999207e-08,5,0,4,14,4,14,17,-0.010492999999999988,0.16291560000000516,-0.004812000000000011,0.09774935999999812,-0.00044699999999989193,0
12922,4117,1310.38,3084,0.0,144.56,0.099665,34.6,2,90.23,3,20.78,3.1417879719696335e-05,9.972566606060853e-06,0.0655232467727461,0.0531629432613973,2.366182496666619e-05,7.94617026666692e-06,2.430191100000009e-06,7,0,10,4,9,19,5,-0.013258999999999896,0.6629160000000098,-0.007578000000000112,0.5977497599999992,-0.0032139999999999946,0
6063,0,897.41,0,0.0,12.71,0.0,14.64,1,81.19,4,10.392,2.5868374242424003e-06,0.0,0.0083802388933848,0.0,3.318240666666697e-06,0.0,0.0,5,0,6,7,7,9,12,-0.0013419999999998988,0.17777879999999868,0.0,0.0,0.0,0
663,1004,1.35,0,0.0,0.0,0.0,20.68,4,0.49,3,10.5,5.2790192424242304e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,4,1,12,10,12,10,11,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
35184,0,3432.42,3212,0.0,131.01,0.098261,15.8,1,429.77,3,17.25,2.2191613969697015e-05,4.92136987878768e-06,0.0,0.0,1.110032016666668e-05,2.896760166666527e-06,4.860000000000553e-10,4,0,6,5,5,22,14,-0.009458999999999995,0.0,-0.004471999999999907,0.0,0.0015410000000000007,0
20876,3002,581.89,0,0.0,118.23,0.100572,18.64,2,70.16,4,20.785,2.711889106060545e-05,9.191400151515192e-06,0.0054288350608909,0.0019544659310116,1.8543078666666265e-05,6.844598666666657e-06,1.3186199999999885e-07,4,1,9,6,9,6,7,-0.011115999999999904,0.16291560000000516,-0.006664000000000003,0.09774935999999812,-0.0006979999999999903,0
331914,11175,8683.28,7481,0.0,359.25,0.098142,75.12,2,957.16,5,200.0,1.8850282446969717e-05,3.682091295454581e-06,0.0064341946332547,0.0023163953769751,1.1861651366666697e-05,2.3513287000000044e-06,1.4232516000000036e-06,4,1,8,1,11,5,2,-0.008497000000000005,0.16291560000000516,-0.003601000000000007,0.09774935999999812,0.0022829999999999934,0
16986,0,2520.11,2557,0.0,6.8,0.0,27.14,4,244.95,6,13.2,4.433329901515086e-06,0.0,0.0064647208082943,0.0,3.318240666666697e-06,0.0,0.0,4,0,3,10,3,10,11,-0.003400999999999904,0.17777879999999868,0.0,0.0,0.0,0
14095,0,692.33,0,0.0,16.63,0.0,10.08,1,49.03,3,10.392,2.410286931818153e-06,0.0,0.008380258287567,0.0,1.5150374999999915e-06,0.0,0.0,2,0,9,19,9,19,20,-0.00301499999999999,0.17777879999999868,0.0,0.0,0.0,0
641891,21562,1753.83,0,0.0,8.22,0.0,23.4,3,356.4,4,10.392,5.2790192424242304e-06,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,0,1,12,26,6,27,27,-0.004461999999999994,0.0,0.0,0.0,0.0,0
755166,0,1335.21,0,0.0,117.18,0.099419,33.73,1,162.56,5,49.0,2.5435069969697187e-05,7.370463909090919e-06,0.0064341946332547,0.0023163953769751,1.377712336666672e-05,3.289136166666709e-06,4.381334666666589e-07,0,0,9,4,8,27,5,-0.010689000000000004,0.16291560000000516,-0.0057920000000000055,0.09774935999999812,9.199999999999486e-05,0
1704,0,176.87,131,0.0,132.14,0.098837,30.93,1,18.61,6,34.5,2.116297571969699e-05,5.747879901515148e-06,0.0054288350608909,0.0019544659310116,1.3561796166666689e-05,3.714065766666672e-06,3.4065630000000054e-07,0,0,9,8,9,8,9,-0.00939100000000001,0.16291560000000516,-0.004936999999999997,0.09774935999999812,0.0010290000000000021,0
7795,0,791.06,642,0.0,145.75,0.099998,23.82,1,100.15,3,26.5,5.821940100000054e-05,3.6553136810606125e-05,1.1113175086469484,49.514439371461386,1.5426921766666977e-05,4.106700966666814e-06,2.0792909999999005e-07,4,0,9,3,8,26,4,-0.010108000000000103,0.16291560000000516,-0.0052110000000001044,0.09774935999999812,0.000672999999999993,0
142233,0,8453.09,7489,0.0,128.89,0.1000149999999999,18.82,1,870.13,4,21.0,2.2394357787878727e-05,7.64243608333333e-06,0.0054289416934153,0.0019544190096292,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,3,22,3,22,23,-0.010238000000000011,0.16291560000000516,-0.006347000000000005,0.09774935999999812,-0.0005589999999999901,0
39280,0,2751.09,0,0.0,16.03,0.0,20.12,1,229.32,4,13.8,4.403623606060611e-06,0.0,0.0064647789908397,0.0,2.8481958666666235e-06,0.0,0.0,2,0,6,26,10,30,4,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
3926060,1959386,3436.73,2989,0.0,22.15,0.084198,22.24,2,234.69,3,12.0,5.839229454545456e-06,2.3903244696969906e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,4,1,4,4,4,4,5,-0.004739999999999994,0.17777879999999868,0.0004839999999999983,0.0,0.0,0
4721,0,699.61,0,0.0,19.33,0.0,13.4,1,57.38,3,13.856,8.613811719696979e-06,0.0006089452740833,0.0083802256411548,0.0,2.5082977666666555e-06,0.0012178905481666,0.0,4,0,8,28,7,10,2,-0.0062490000000000046,0.17777879999999868,0.0,0.0,0.0,1
329318,55875,3846.66,3330,0.0,144.87,0.100123,7.89,4,444.6,4,41.5,1.7131437060606415e-05,4.026129333333361e-06,0.0,0.0,1.0816766266666904e-05,3.2050002666666697e-06,1.3045211999999856e-06,4,1,11,25,6,25,29,-0.007510000000000003,0.0,-0.0017400000000000054,0.0,0.0027539999999999926,0
87509,0,1740.88,0,0.0,132.15,0.100123,2.91,1,215.5,6,15.2,1.878320024242427e-05,4.400378083333331e-06,0.0022117377459816,0.000796268243448,1.1962227466666693e-05,2.797092966666662e-06,9.703746666666336e-08,0,0,11,17,11,17,18,-0.009328000000000017,0.16291560000000516,-0.0036469999999999975,0.09774935999999812,0.0007179999999999964,0
4929,0,317.89,393,0.0,7.25,0.0,34.56,1,26.69,3,13.8,4.996431840909102e-06,0.0,0.0064647886878551,0.0,2.8892061666666805e-06,0.0,0.0,4,0,2,4,2,4,5,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
1365,0,206.11,240,0.0,13.76,0.0,27.37,1,21.47,3,12.0,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,4,0,3,15,3,15,16,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
3640,0,489.45,439,0.0,16.68,0.088444,17.1,1,44.98,6,10.35,3.961025333333286e-06,2.4700099242423965e-07,0.2274854301167463,0.0,3.3262490666666187e-06,5.355817666666618e-07,0.0,4,0,11,16,11,16,17,-0.0014959999999999973,1.6777787999999987,0.0012979999999999936,0.0,0.0,0
964043,0,9671.61,0,0.0,112.15,0.098858,0.0,1,722.68,5,19.0,1.6171706628787908e-05,4.0101684469697285e-06,3.141818183405864e-12,1.689600002537378e-12,1.1100320166666667e-05,2.896760166666666e-06,4.85999999998534e-10,5,0,2,1,2,1,2,-0.006693999999999992,3.600000006542814e-06,-0.002714000000000008,-2.640000001719045e-06,0.0032009999999999955,0
33263,0,3301.68,6578,0.0,136.02,0.100123,11.04,1,391.1,11,33.0,2.184958274999995e-05,5.345172992424227e-06,0.0,0.0,1.172326830000002e-05,2.620794966666663e-06,7.119899999999954e-07,0,0,10,1,5,24,3,-0.009830999999999993,0.0,-0.004061000000000009,0.0,0.00043199999999998795,0
71073,40098,1849.24,0,0.0,14.4,0.087381,14.04,2,203.56,4,13.2,1.9311271515152285e-06,3.4927111742424243e-06,0.0076619301167455,0.0,2.298715466666781e-06,4.4382641666666354e-06,0.0,4,1,8,24,8,24,25,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
57011,13436,144.29,0,0.0,6.48,0.0,19.55,2,13.57,6,13.9,3.7625766287878606e-06,0.0,0.0083802421258029,0.0,2.3650481666666317e-06,0.0,0.0,4,1,7,12,7,12,14,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
2268,0,344.15,0,0.0,18.25,0.0,30.22,1,38.32,6,13.2,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,0,0,1,8,1,8,9,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,1
6978,0,1036.69,0,0.0,18.37,0.0,21.78,1,78.42,4,13.2,1.3771061424242622e-05,0.0,0.0,0.0,3.7530086666667007e-06,0.0,0.0,2,0,12,29,11,1,30,-0.008523999999999976,0.0,0.0,0.0,0.0,0
4057,0,413.11,342,0.0,129.6,0.101397,25.22,1,54.66,4,17.320999999999998,1.7659600265151073e-05,4.608482083333368e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666352e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,12,29,12,29,30,-0.008160999999999904,3.600000006542814e-06,-0.004169000000000006,-2.640000001719045e-06,-5.3999999999998494e-05,0
32762,0,3314.08,2731,0.0,145.41,0.099086,29.4,1,405.71,5,19.64,2.9714679356060133e-05,8.909516265151657e-06,0.0,0.0,2.023106376666631e-05,6.039675366666773e-06,8.245387999999993e-07,5,0,9,3,8,27,28,-0.012037999999999896,0.0,-0.006267000000000009,0.0,-0.0017739999999999978,1
18912,0,783.81,0,0.0,119.66,0.101397,32.82,1,104.83,4,31.5,1.7659600265151073e-05,4.608482083333368e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666352e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,12,8,12,8,9,-0.008160999999999904,3.600000006542814e-06,-0.004169000000000006,-2.640000001719045e-06,-5.3999999999998494e-05,0
9095,0,973.23,40,0.0,135.28,0.103487,87.96,1,134.77,3,44.0,1.5149236931818191e-05,4.386205113636374e-06,0.0,0.0,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,4,0,2,20,12,22,27,-0.00436700000000001,0.0,-0.00038799999999999946,0.0,0.00553600000000011,0
13931,0,1907.02,847,0.0,17.53,0.0,3.54,1,143.9,4,13.15,8.336699356060621e-06,0.0,2.94545456505995e-13,0.0,5.750318166666681e-06,0.0,0.0,4,0,12,6,11,1,7,-0.006186999999999998,-1.1999999998124622e-06,0.0,0.0,0.0,0
0,5080,0.0,0,0.0,375.27,0.086393,0.12,3,0.0,7,80.0,8.904324810606029e-06,2.572824810606077e-06,0.0,0.0,5.597004166666654e-06,1.6172041666666706e-06,0.0,0,1,7,17,7,17,1,-0.005794999999999995,0.0,-0.0031150000000000067,0.0,0.0,0
41091,0,827.23,673,0.0,129.61,0.096521,34.34,1,90.38,3,15.14,1.724558387878785e-05,4.0614444469696734e-06,0.0054289416934153,0.0019544190096292,1.110032016666668e-05,2.896760166666644e-06,4.860000000000553e-10,4,0,3,26,3,26,26,-0.007931999999999995,0.16291560000000516,-0.003492999999999996,0.09774935999999812,0.004274,0
54502,0,2450.77,1277,0.0,141.71,0.100123,16.04,1,305.1,11,48.0,2.1319076931818213e-05,4.837695901515301e-06,0.0,0.0,1.2603212166666691e-05,2.6405489666667627e-06,2.9583906666666293e-07,0,0,10,13,5,24,14,-0.009830999999999993,0.0,-0.004061000000000009,0.0,0.00043199999999998795,0
3173,0,480.09,0,0.0,16.31,0.0,34.68,1,51.43,6,13.856,6.123985537878827e-06,0.0,2.94545456505995e-13,0.0,3.54145936666671e-06,0.0,0.0,7,0,2,1,12,15,2,-0.005719000000000002,-1.1999999998124622e-06,0.0,0.0,0.0,0
1532234,0,5938.92,5463,0.0,130.79,0.098142,18.78,1,697.77,5,50.0,1.8850282446969717e-05,3.682091295454581e-06,0.0064341946332547,0.0023163953769751,1.1861651366666697e-05,2.3513287000000044e-06,1.4232516000000036e-06,5,0,8,5,8,5,6,-0.008497000000000005,0.16291560000000516,-0.003601000000000007,0.09774935999999812,0.0022829999999999934,0
20612,0,2617.79,2133,0.0,13.79,0.0858029999999999,6.24,1,163.99,6,13.32,6.183968568181783e-06,3.612391742423604e-07,0.0026337945385634,0.0,4.174374700000034e-06,2.8338416666662696e-07,0.0,0,0,11,23,9,18,24,-0.003567999999999988,0.17777879999999868,-0.0007749999999999008,0.0,0.0,0
62851,0,4362.87,0,0.0,12.24,0.086225,24.52,1,522.19,6,13.2,5.06766242424242e-06,5.413357196969748e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,6,1,6,1,17,-0.00415299999999999,0.17777879999999868,0.0010720000000000035,0.0,0.0,0
5478,0,556.95,585,0.0,143.43,0.1000149999999999,103.68,1,62.7,11,41.5,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,0,0,2,18,2,18,20,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
3125,4690,299.45,150,26.0,129.26,0.125383,58.34,3,16.13,4,17.320999999999998,1.4460191878787895e-05,3.511224606060632e-06,6.109091016287912e-14,7.392000001126899e-12,1.1100320166666767e-05,2.896760166666692e-06,4.859999999980495e-10,4,1,3,7,11,18,21,-0.005844000000000016,-4.800000041882413e-07,-0.0018519999999999925,5.279999999885376e-06,0.0022630000000000983,0
7349,0,1092.33,1100,0.0,20.54,0.0,12.82,1,85.76,6,13.2,4.024733719696758e-06,0.0,0.0064647595967453,0.0,2.714893366666558e-06,0.0,0.0,0,0,9,11,9,11,12,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,1
7053,0,569.91,0,0.0,18.47,0.0,10.08,1,46.23,6,10.39,1.1840208749999854e-05,0.0,0.0086196665327123,0.0,2.9805301666666904e-06,0.0,0.0,4,0,9,4,7,11,5,-0.006904999999999911,0.17777879999999868,0.0,0.0,0.0,0
0,0,0.0,0,0.0,132.59,0.086393,0.0,1,0.0,8,9.9,8.904324810606029e-06,2.572824810606077e-06,0.0,0.0,5.597004166666654e-06,1.6172041666666706e-06,0.0,0,0,7,1,7,1,1,-0.005794999999999995,0.0,-0.0031150000000000067,0.0,0.0,0
24661,0,2551.65,1177,0.0,20.03,0.0,8.98,1,168.64,6,10.392,3.0474821515151665e-06,0.0,0.0076619301167455,0.0,2.1548526666666754e-06,0.0,0.0,5,0,12,29,9,18,20,-0.00301499999999999,0.17777879999999868,0.0,0.0,0.0,0
935912,0,230.85,0,0.0,7.67,0.0,16.5,1,14.89,3,13.9,4.080502272727274e-06,0.0,0.0076619301167455,0.0,2.620089999999969e-06,0.0,0.0,4,0,8,23,8,23,24,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
1786,0,267.1,0,0.0,15.94,0.0,20.54,1,21.32,6,10.392,1.106701371969692e-05,0.0,2.94545456505995e-13,0.0,8.379293366666567e-06,0.0,0.0,0,0,12,1,10,30,2,-0.007342999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
18465,0,1627.07,1456,0.0,132.41,0.093198,0.0,1,206.63,7,22.0,9.58682006060616e-06,2.9327890909092087e-06,9.167454552230499e-12,7.392000005287729e-12,6.072998566666765e-06,1.914333900000039e-06,7.949760000000089e-08,0,0,1,22,12,16,22,-0.006316000000000113,5.880000003344321e-06,-0.003501000000000004,-5.28000000343809e-06,0.0011970000000000036,0
83587,0,1016.47,0,0.0,16.28,0.0,26.04,1,103.95,6,10.392,7.052233151515072e-06,0.0,0.0,0.0,5.162307866666599e-06,0.0,0.0,0,0,1,13,12,15,12,-0.005732999999999988,0.0,0.0,0.0,0.0,0
1577,0,226.98,0,0.0,17.81,0.0,7.02,1,11.74,3,13.2,1.4576260818181848e-05,0.0,0.0086196665327123,0.0,3.7908388000000423e-06,0.0,0.0,4,0,8,11,9,18,5,-0.007731000000000016,0.17777879999999868,0.0,0.0,0.0,0
25301,0,3745.12,4553,0.0,15.15,0.0,28.45,1,339.89,3,13.856,4.433329901515086e-06,0.0,0.0064647208082943,0.0,3.318240666666697e-06,0.0,0.0,4,0,3,4,3,4,6,-0.003400999999999904,0.17777879999999868,0.0,0.0,0.0,0
4652,0,691.41,787,0.0,16.83,0.0,16.38,1,62.2,6,13.8,4.024733719696758e-06,0.0,0.0064647595967453,0.0,2.714893366666558e-06,0.0,0.0,0,0,8,31,8,31,1,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
533498,0,420.39,527,0.0,142.19,0.1000149999999999,67.44,1,57.64,3,27.0,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,5,0,2,20,2,20,25,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,1
9343,19615,958.6,782,0.0,128.89,0.099998,31.64,2,114.11,4,20.0,2.5482726204545945e-05,6.669097719697232e-06,0.0072385356078,0.0026059154732663,1.110032016666694e-05,2.8967601666668263e-06,4.859999999980495e-10,4,1,6,6,5,22,14,-0.010108000000000103,0.16291560000000516,-0.0052110000000001044,0.09774935999999812,0.000672999999999993,0
20361,0,2003.81,3064,0.0,144.06,0.096521,24.18,2,212.06,3,20.0,1.6821433537878862e-05,3.4048229924242263e-06,0.0064343012662695,0.0023163484558568,1.110032016666668e-05,2.896760166666644e-06,4.860000000000553e-10,4,0,4,24,4,24,26,-0.0078099999999999975,0.16291560000000516,-0.002914,0.09774935999999812,0.0029719999999999885,0
154251,0,1359.68,1368,0.0,144.84,0.100572,37.63,2,176.29,3,20.78,2.236733369696971e-05,6.678631151515078e-06,0.0054289416934153,0.0019544190096292,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,0,3,25,3,25,26,-0.010228000000000015,0.16291560000000516,-0.0057880000000000015,0.09774935999999812,0.0019790000000000085,1
10642,0,2021.33,0,28.0,18.62,0.0,37.56,1,185.35,4,12.5,4.8680592424242265e-06,0.0,3.490909143860595e-13,0.0,3.318240666666617e-06,0.0,0.0,4,0,2,6,12,17,26,-0.0007260000000000044,-1.1999999998124622e-06,0.0,0.0,0.0,0
10745,0,1613.19,1404,0.0,0.0,0.0,18.72,1,142.53,5,11.5,4.611329174242392e-06,0.0006089452740833,0.0083802421258029,0.0,4.0924816666665925e-07,0.0012178905481666,0.0,7,0,6,30,6,30,4,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
12610,0,1387.04,0,0.0,16.0,0.082403,31.2,1,122.61,6,13.856,6.258860000000241e-06,1.7680602272729833e-07,3.490909143860595e-13,0.0,3.569730666666869e-06,9.450150000002215e-08,0.0,0,0,2,8,12,15,9,-0.005344000000000099,-1.1999999998124622e-06,0.00018599999999989458,0.0,0.0,0
5099,6758,771.6,0,0.0,18.27,0.0,18.12,3,83.94,5,10.392,4.6089739090909e-06,0.0,0.3409090909090917,0.0,3.01065719999996e-06,0.0,0.0,0,1,10,26,10,31,29,-0.0036479999999999846,1.5,0.0,0.0,0.0,0
683,22813,101.76,21,0.0,15.85,0.0,16.92,2,9.03,7,10.392,3.466153151514959e-06,0.0,0.0086196471385641,0.0,3.318240666666697e-06,0.0,0.0,4,1,6,16,6,16,23,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
123117,0,573.21,0,0.0,57.74,0.0,21.78,1,58.77,6,13.2,4.869239151515134e-06,0.0,0.2345786886799816,0.0,3.1905338666666243e-06,0.0,0.0,0,0,11,10,11,10,11,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
36627,0,3868.18,2310,0.0,143.57,0.1000149999999999,41.52,1,408.78,6,27.713,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,1,19,1,19,18,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
10351,0,785.54,657,0.0,152.32,0.099548,28.02,1,93.0,6,17.25,2.328138224242422e-05,4.963714446969693e-06,0.0503717073787973,0.0380114038674479,1.5026374266666703e-05,3.152089766666677e-06,9.155376666666883e-08,4,0,9,23,8,26,25,-0.009908000000000014,0.4962492000000083,-0.004226999999999995,0.4310829599999977,0.00013799999999999923,0
25678,0,3803.3,0,0.0,17.44,0.0,2.8,1,353.74,5,10.392,5.2790192424242304e-06,0.0,3.490909143860595e-13,0.0,3.318240666666617e-06,0.0,0.0,0,0,12,22,12,22,23,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
22005,0,3265.29,0,0.0,17.03,0.0,20.2,1,276.18,3,13.856,8.061083636363574e-07,0.0006089452740833,0.0076619430461661,0.0,7.873240000000111e-07,0.0012178905481666,0.0,2,0,6,12,5,22,22,-0.0012250000000000039,0.17777879999999868,0.0,0.0,0.0,1
